bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country
"28.34678202196011,61.77837874450978,28.39034866117441,61.79799831148136",uuuu,85633143,,891b84fd78552c4fcf845d82989d976d,,9ae067589be0e7d5ee60a294ceef87bf,61.788224,28.365895,101814065,uuuu,FI,FI,1470852461,61.786627,28.365565,101814065,Sulkava,85683109,101/814/065/101814065.geojson,locality,85683109,quattroshapes,,,FI
"29.37622782751129,61.73667885079533,29.40748615302579,61.76555884271841",uuuu,85633143,,8245ab70407f50d218c7a2883c044f16,,6c2da1be7262027f6fb8d9b50710dac8,61.751531,29.393054,101814067,uuuu,FI,FI,1470852468,61.751885,29.394593,101814067,Punkaharju,85683109,101/814/067/101814067.geojson,locality,85683109,quattroshapes,,,FI
"27.05635606539499,61.63687402076681,27.10772338787359,61.6601417227742",uuuu,85633143,,1dd1ec9890e4642b6799b26ff79faed4,,990ef85ec2cbc6b684f1a351622a2cb3,61.648194,27.077768,101814069,uuuu,FI,FI,1470852460,61.644537,27.071649,101814069,Otava,85683109,101/814/069/101814069.geojson,locality,85683109,quattroshapes,,,FI
"26.75937087444163,61.63489130182541,26.79800804671055,61.66112071126963",uuuu,85633143,,1e7c30d84fb63c43bed0d014dbe9054f,,a1dae7f3bec0660c55ee896e39100dc3,61.646041,26.777007,101814071,uuuu,FI,FI,1470852458,61.646330,26.775690,101814071,Hirvensalmi,85683109,101/814/071/101814071.geojson,locality,85683109,quattroshapes,,,FI
"27.61193964703091,61.57696825617893,27.66920097091696,61.60272462873849",uuuu,85633143,,97e4f4ed84a52993f3048e5f7a893aa2,,6c865815f58a7caef602fc31348a3bf6,61.587819,27.638860,101814073,uuuu,FI,FI,1470852459,61.585440,27.643198,101814073,Anttola,85683109,101/814/073/101814073.geojson,locality,85683109,quattroshapes,,,FI
"28.16529785550966,61.51706523967124,28.2000415866446,61.53978311160262",uuuu,85633143,,891c510b049c5a54d59649ccacbc3f4e,,55d7b1547fe7ab575a0f659907b8c75d,61.528425,28.180424,101814077,uuuu,FI,FI,1470852458,61.532883,28.174370,101814077,Puumala,85683109,101/814/077/101814077.geojson,locality,85683109,quattroshapes,,,FI
"26.3872258167363,61.41713802165282,26.4422850345357,61.43071293226865",uuuu,85633143,,aaa3f210fbbb58c95a9d117c920bf3f6,,ea56252bd9f942e49821e4faca89c8e9,61.423195,26.412848,101814081,uuuu,FI,FI,1470852457,61.420745,26.401794,101814081,Kuortti,85683109,101/814/081/101814081.geojson,locality,85683109,quattroshapes,,,FI
"27.17829793978024,61.65838208262824,27.32856489423739,61.72009903576725",uuuu,85633143,,3d42df92f42ef2a4303d507a4375fe09,,e59446f0ef3bb2d62966b831625ed224,61.689075,27.256434,101814083,uuuu,FI,FI,1470852459,61.685263,27.249004,101814083,Mikkeli,85683109,101/814/083/101814083.geojson,locality,85683109,quattroshapes,,,FI
"22.95465961020011,63.08194101371311,23.14470262948686,63.11858084178721",uuuu,85633143,,792a04a465d410c3dae8adf1af401bb5,,08a9b1d3470aa62a1282fc4dad20a395,63.101395,23.058080,101814087,uuuu,FI,FI,1470852512,63.106393,23.080396,101814087,Kauhava,85683113,101/814/087/101814087.geojson,locality,85683113,quattroshapes,,,FI
"22.82347595948397,63.02519916852549,22.84316732637035,63.03933907575959",uuuu,85633143,,36be8efa161d9a0fd148af8bc088280d,,56b9ce1dd5d0aab699951fabe74f768e,63.032183,22.833578,101814089,uuuu,FI,FI,1470852512,63.028791,22.829625,101814089,Hellanmaa,85683113,101/814/089/101814089.geojson,locality,85683113,quattroshapes,,,FI
