bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country
"24.9158117568,60.2119135107,24.9234933705,60.2171386758",uuuu,85633143,,ceda39fe2282b7f04bf5d5920da671a0,,341909c4aab10f2c1cfed277bf4a0eb5,60.214591,24.919687,421473009,uuuu,FI,FI,1469577621,60.214611,24.919687,101748417,00230,101748417,421/473/009/421473009.geojson,postalcode,85683067,figov,,,FI
"24.9100515927,60.1924321593,24.9348091447,60.2164673884",uuuu,85633143,,9a662c3e793c1e2428c81b4786a36876,,351bf107c3ec0d0309cb5be064e08672,60.205062,24.923704,421473011,uuuu,FI,FI,1469577621,60.204199,24.922228,101748417,00240,101748417,421/473/011/421473011.geojson,postalcode,85683067,figov,,,FI
"24.8794766365,60.1763925787,24.9360007174,60.1956442582",uuuu,85633143,,965c4afc7a4457b51b8472c92a45205a,,6b1a52d1e15e2f5f07fcc81010cc9efd,60.18734,24.908487,421473013,uuuu,FI,FI,1469577621,60.187899,24.919043,101748417,00250,101748417,421/473/013/421473013.geojson,postalcode,85683067,figov,,,FI
"24.9117157646,60.1754449976,24.9351121649,60.1847487477",uuuu,85633143,,24f5ed892297bc415a8be2cfcbd73b7a,,a265e3c307f4ebf7473bf6bca12b2662,60.179819,24.924051,421473017,uuuu,FI,FI,1469577621,60.180301,24.924847,101748417,00260,101748417,421/473/017/421473017.geojson,postalcode,85683067,figov,,,FI
"24.887724566,60.1909069593,24.9158001982,60.1978757774",uuuu,85633143,,9d4df470df94eae73f6d1d46f21c8ada,,9b33dff669de441049125f859b3a9df5,60.194604,24.903407,421473019,uuuu,FI,FI,1469577621,60.194314,24.903407,101748417,00270,101748417,421/473/019/421473019.geojson,postalcode,85683067,figov,,,FI
"24.8975283487,60.1972513304,24.9153044547,60.2080607495",uuuu,85633143,,c11587c083e45dd9980c2264ac7aa981,,6fcf3640662b332f6ce80bb3d18dbb0c,60.201974,24.906493,421473021,uuuu,FI,FI,1469577621,60.201859,24.906483,101748417,00280,101748417,421/473/021/421473021.geojson,postalcode,85683067,figov,,,FI
"24.8990280415,60.1853847895,24.9124316474,60.1913702325",uuuu,85633143,,3af7a03189a3967b091cd847af83c9eb,,68cfb05de360f06e50db6c813aca2e98,60.189056,24.906508,421473023,uuuu,FI,FI,1469577621,60.188672,24.907728,101748417,00290,101748417,421/473/023/421473023.geojson,postalcode,85683067,figov,,,FI
"24.8795319045,60.1972300444,24.9015211228,60.208855556",uuuu,85633143,,67a9aad88f26214001acbc440a588770,,ec4099c91ae6635555bed689fc1189f2,60.20353,24.892693,421473025,uuuu,FI,FI,1469577621,60.203759,24.894522,101748417,00300,101748417,421/473/025/421473025.geojson,postalcode,85683067,figov,,,FI
"24.8975283487,60.2062348614,24.9167987139,60.215022268",uuuu,85633143,,a30e56c8952c2bcebf084e386abd8ff7,,a95e7a658bc300349769f029d04764e0,60.210766,24.907398,421473027,uuuu,FI,FI,1469577621,60.210648,24.907397,101748417,00310,101748417,421/473/027/421473027.geojson,postalcode,85683067,figov,,,FI
"24.8812592248,60.2080607495,24.9167987139,60.2253020906",uuuu,85633143,,df6415ff0fd62bf1f02cb4f6c0aef596,,1392fafba660bd479f89e572366b7c65,60.216734,24.895702,421473029,uuuu,FI,FI,1469577621,60.21527,24.8945,101748417,00320,101748417,421/473/029/421473029.geojson,postalcode,85683067,figov,,,FI
"24.8490492805,60.1880446335,24.8904417472,60.2053023186",uuuu,85633143,,a74631bdc0930eb28c7246ef3eeaacd4,,0f273a24f0fbeca7850281b8c7317312,60.198208,24.87416,421473031,uuuu,FI,FI,1469577621,60.197001,24.877334,101748417,00330,101748417,421/473/031/421473031.geojson,postalcode,85683067,figov,,,FI
"24.8427788888,60.1708508973,24.8709562418,60.1894135616",uuuu,85633143,,328fd746401240d799b8a98f9e2e0e00,,e7c37ff06d0a453cd7777c2fd1e0a34b,60.180701,24.857229,421473035,uuuu,FI,FI,1469577621,60.179044,24.851965,101748417,00340,101748417,421/473/035/421473035.geojson,postalcode,85683067,figov,,,FI
"24.8448471247,60.2010735509,24.8902603039,60.2142617329",uuuu,85633143,,7d1c1493819885f7347e0360eaf5cf6a,,4f32fecd08a605e927a1f9a959586ba3,60.207768,24.868718,421473037,uuuu,FI,FI,1469577621,60.207177,24.868719,101748417,00350,101748417,421/473/037/421473037.geojson,postalcode,85683067,figov,,,FI
"24.850057941,60.2125702124,24.865315457,60.2203509548",uuuu,85633143,,cbf709bd78da6bd11653fa0cf108678a,,13165ae4d1ba91ca0f5339a7ebd3a2cc,60.216795,24.856638,421473039,uuuu,FI,FI,1469577621,60.216498,24.856638,101748417,00360,101748417,421/473/039/421473039.geojson,postalcode,85683067,figov,,,FI
"24.833393546,60.2107024683,24.8814241652,60.2319571117",uuuu,85633143,,99373c725fc108e12366ddb2e4bc09cd,,686e21647ae9fafb3d9d110c5f224c88,60.223254,24.852366,421473041,uuuu,FI,FI,1469577621,60.225699,24.852731,101748417,00370,101748417,421/473/041/421473041.geojson,postalcode,85683067,figov,,,FI
"24.8588853987,60.2115665048,24.8850841493,60.2228241392",uuuu,85633143,,ef1c46516d0f881bf0b807308c07b9ce,,30e1e0897fa07ce07ff9dabd5a813c4e,60.217008,24.872261,421473043,uuuu,FI,FI,1469577621,60.216868,24.87226,101748417,00380,101748417,421/473/043/421473043.geojson,postalcode,85683067,figov,,,FI
"24.8268390165,60.229010987,24.8678291917,60.2555004099",uuuu,85633143,,7ead11c4c9007147fd313d3d5b7be6c5,,ae60f448c4d8a8d10156ca2b259c4b49,60.240441,24.846309,421473045,uuuu,FI,FI,1469577621,60.238317,24.844614,101748417,00390,101748417,421/473/045/421473045.geojson,postalcode,85683067,figov,,,FI
"24.883031415,60.2200570452,24.9138947236,60.2350890799",uuuu,85633143,,3f6fa43c80ff1ceb6cdaabdf6c0f0ddc,,d2ff8b36dec67f9c06f33e791e8bd573,60.227097,24.899321,421473047,uuuu,FI,FI,1469577621,60.22805,24.899615,101748417,00400,101748417,421/473/047/421473047.geojson,postalcode,85683067,figov,,,FI
"24.8400402263,60.2405061289,24.8744431606,60.2550392706",uuuu,85633143,,ec6823d3abb2d6c55bc7c866f852c03a,,1b3dc2cac693772bdc4fd9dafcfd6e7d,60.248727,24.858141,421473049,uuuu,FI,FI,1469577621,60.247885,24.860189,101748417,00410,101748417,421/473/049/421473049.geojson,postalcode,85683067,figov,,,FI
"24.8618258358,60.2339112657,24.8975825841,60.2589625796",uuuu,85633143,,8d8fc4b308a013e0527818578c101d28,,7e3ae153b380f87df96b28c376b001ff,60.243312,24.879689,421473053,uuuu,FI,FI,1469577621,60.243194,24.881187,101748417,00420,101748417,421/473/053/421473053.geojson,postalcode,85683067,figov,,,FI
"24.8789483607,60.2344030421,24.9136333834,60.2711344476",uuuu,85633143,,6fd94af924fbfd4b4620f58269bafce4,,09f10dc947f34908de96538a34b04f6e,60.253813,24.898783,421473055,uuuu,FI,FI,1469577621,60.254753,24.899113,101748417,00430,101748417,421/473/055/421473055.geojson,postalcode,85683067,figov,,,FI
"24.8675793994,60.2248529757,24.8972230853,60.2347050645",uuuu,85633143,,5f852d91345bf581e45d8c3cb45d1078,,c1713d27f738072f909df4005c24f279,60.230898,24.879709,421473057,uuuu,FI,FI,1469577621,60.229868,24.88072,101748417,00440,101748417,421/473/057/421473057.geojson,postalcode,85683067,figov,,,FI
"24.9527207112,60.1818150872,24.9711987539,60.1910790476",uuuu,85633143,,7e7b5568c75e53e3654970cafd23dc67,,3540486f00eb9575a8ad1e5695cf8499,60.18707,24.961151,421473059,uuuu,FI,FI,1469577621,60.187196,24.96115,101748417,00500,101748417,421/473/059/421473059.geojson,postalcode,85683067,figov,,,FI
"24.9346550996,60.1864422919,24.9623093619,60.1978779956",uuuu,85633143,,fd29d0701503d3920e07e4a13102cb44,,f0c8e7866bbda75818a93de4720a0966,60.191358,24.947845,421473061,uuuu,FI,FI,1469577621,60.191398,24.948055,101748417,00510,101748417,421/473/061/421473061.geojson,postalcode,85683067,figov,,,FI
"24.9293989769,60.1889090887,24.9558393565,60.2056647581",uuuu,85633143,,fa8a6543ba339ae76240762a097990d1,,e0b3ed04f25ba99df7288a46a54703e9,60.199025,24.93975,421473063,uuuu,FI,FI,1469577621,60.199131,24.937744,101748417,00520,101748417,421/473/063/421473063.geojson,postalcode,85683067,figov,,,FI
