bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country
"24.9232553638,60.2493525615,24.9787684502,60.286600198",uuuu,85633143,,74c1adf7447b0233d216dfcf53cf6893,,214ef13f607e2d7c411bd131fb55d180,60.268377,24.948289,85907993,uuuu,FI,FI,1470852559,60.268625,24.947867,101748417,Torpparinmäki,890537257,859/079/93/85907993.geojson,neighbourhood,85683067,quattroshapes,,,FI
"24.9938964844,60.2166263316,25.0495053461,60.2479898054",uuuu,85633143,,51f0cb3c1bbb2f84fb2e7bc89fa57157,,7509c3e69ae25d562cbd95aef03589de,60.233485,25.024828,85907995,uuuu,FI,FI,1470852574,60.232222,25.026726,101748417,Rönnbacka,890537271,859/079/95/85907995.geojson,neighbourhood,85683067,quattroshapes,,,FI
"25.1350284274,60.1656722536,25.2208764649,60.2375389335",uuuu,85633143,,2f10e47656876e92090b28a7ad727b1c,,cc46e2809d9d36f83062aee1c6e697c4,60.197834,25.179758,85907999,uuuu,FI,FI,1470852437,60.183096,25.167254,101748417,Uutela,890537281,859/079/99/85907999.geojson,neighbourhood,85683067,quattroshapes,,,FI
"25.0902057784,60.2248106979,25.1519321594,60.2648042665",uuuu,85633143,,898b214ad79c0dc0d1815774fc921579,,55eee6318c90deae8b5bad31d4055165,60.243964,25.121682,85908001,uuuu,FI,FI,1470852560,60.243697,25.12227,101748419,Ärvings,101748419,859/080/01/85908001.geojson,neighbourhood,85683067,quattroshapes,,,FI
"25.046797307,60.213897642,25.0954823218,60.2425374196",uuuu,85633143,,8b1bfc1fb9f43df49cdd625721be5ee2,,0216b9483a27a3afa482cb6eefb2b4ca,60.228372,25.06663,85908003,uuuu,FI,FI,1470852571,60.22697,25.064236,101748417,Kvarnbäcken,890537287,859/080/03/85908003.geojson,neighbourhood,85683067,quattroshapes,,,FI
"25.0982666016,60.1841079856,25.1380758431,60.2098043237",uuuu,85633143,,3fa618cc2f7d26d82ee092e97701f11a,,9187bdd0d22355feef059e0d1c4bb48d,60.197203,25.115217,85908005,uuuu,FI,FI,1470852572,60.195832,25.113604,101748417,Havs-Rastböle,890537281,859/080/05/85908005.geojson,neighbourhood,85683067,quattroshapes,,,FI
"24.9512218932,60.2610126966,25.0076293945,60.297492721",uuuu,85633143,,9a322b2ed6dd03207bb40d32d7c173cc,,3cd8ed6b2e385dd175e2e0d9e7a440b9,60.279258,24.979814,85908007,uuuu,FI,FI,1470852559,60.279,24.979814,101748419,Brobacka,101748419,859/080/07/85908007.geojson,neighbourhood,85683067,quattroshapes,,,FI
"25.0200041951,60.1811356519,25.0496844777,60.1924173492",uuuu,0,,a117c0788451df7802adfb6936cc88cb,,4f9fb692562e3b8d646fdafef321ecee,60.186994,25.033723,85908009,uuuu,FI,FI,1470852575,60.18694,25.033442,0,Herttoniemenranta,890537227,859/080/09/85908009.geojson,neighbourhood,0,quattroshapes,,,FI
"25.0158691406,60.2002507875,25.077650474,60.2234472044",uuuu,85633143,,9f83a2372d2edaf378f9e281404bce92,,93cc0d66884009e2fc98a569ed98a495,60.211611,25.047665,85908011,uuuu,FI,FI,1470852575,60.212532,25.045164,101748417,Roihupelto,890537287,859/080/11/85908011.geojson,neighbourhood,85683067,quattroshapes,,,FI
"24.9822331605,60.2152621003,25.0213623047,60.2388084787",uuuu,85633143,,6e0cf312b75e1aae94558fe75d4c4f90,,0591766efc5a692b49e70307029fe7ad,60.225889,25.001708,85908013,uuuu,FI,FI,1470852574,60.22481,25.001409,101748417,Pihlajisto,890537271,859/080/13/85908013.geojson,neighbourhood,85683067,quattroshapes,,,FI
"24.9648989213,60.2479898054,25.0007411064,60.2670660089",uuuu,85633143,,df1bb193eefd0f94552cd0a1140a1cf4,,f8be7a079ee23a8b661f353a8bf48871,60.257698,24.983032,85908017,uuuu,FI,FI,1470852571,60.255885,24.981538,101748417,Tapaninvainio,890537263,859/080/17/85908017.geojson,neighbourhood,85683067,quattroshapes,,,FI
"25.0323486328,60.2357204623,25.07697004,60.2684283114",uuuu,85633143,,ec59157d5354a66dd1ee02ea13acaa6f,,02359dcd0716ed04a0102237c610f3b7,60.25273,25.053433,85908019,uuuu,FI,FI,1470852571,60.249898,25.051234,101748417,Tattarisuo,890537239,859/080/19/85908019.geojson,neighbourhood,85683067,quattroshapes,,,FI
"25.0543212891,60.2575290981,25.1219995118,60.3002152849",uuuu,85633143,,4586a9e3fa52074a029759693ed6756b,,284ad522474be34b27853b9386cdb964,60.277471,25.089795,85908021,uuuu,FI,FI,1470852559,60.276761,25.092514,101748419,Heikinlaakso,101748419,859/080/21/85908021.geojson,neighbourhood,85683067,quattroshapes,,,FI
"25.0073682825,60.2643417444,25.0780541992,60.3111032737",uuuu,85633143,,e7628e9811f52c10958d7f26f5b8b4dc,,ecaa51ba8a4cf5191760b4b0ebb88786,60.287567,25.045907,85908023,uuuu,FI,FI,1470852559,60.287548,25.045902,101748419,Tapulikaupunki,101748419,859/080/23/85908023.geojson,neighbourhood,85683067,quattroshapes,,,FI
"25.1194720872,60.1776856628,25.1696777344,60.2115275258",uuuu,85633143,,65d7a2cd5a56d4c6d48b9f428a1ba587,,b6f168208413b03ed2d3201b830b70e8,60.194126,25.143656,85908025,uuuu,FI,FI,1470852572,60.196387,25.143264,101748417,Aurinkolahti,890537281,859/080/25/85908025.geojson,neighbourhood,85683067,quattroshapes,,,FI
